a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75233,SUDDEN DEATH,1,105,2
75233,ROBBERY,U,105,1
75233,ROBBERY,3,105,11
75233,ROBBERY,2,105,3
75233,ROBBERY,1,105,6
75233,OTHER OFFENSES,3,105,3
75233,OTHER OFFENSES,1,105,1
75233,NARCOTICS/DRUGS,3,105,1
75233,MOTOR VEHICLE ACCIDENT,U,105,3
75233,MOTOR VEHICLE ACCIDENT,3,105,16
75233,MOTOR VEHICLE ACCIDENT,2,105,14
75233,MOTOR VEHICLE ACCIDENT,1,105,16
75233,LOST PROPERTY,3,105,2
75233,LOST PROPERTY,2,105,1
75233,HOME ACCIDENT,3,105,3
75233,HOME ACCIDENT,2,105,1
75233,HOME ACCIDENT,1,105,1
75233,FRAUD,U,105,2
75253,CHILD (OFFENSES AGAINST),3,105,1
75253,CRIMINAL MISCHIEF/VANDALISM,1,105,38
75210,AGGRAVATED ASSAULT,2,84,5
75210,AGGRAVATED ASSAULT,1,84,5
75210,ACCIDENTAL INJURY,3,84,14
75210,ACCIDENTAL INJURY,2,84,10
75210,ACCIDENTAL INJURY,1,84,4
75210,OTHER OFFENSES,1,84,5
75210,OTHER OFFENSES,2,84,8
75210,OTHER OFFENSES,3,84,4
75210,ROBBERY,1,84,14
75210,ROBBERY,2,84,4
75210,ROBBERY,3,84,19
75210,SUDDEN DEATH,1,84,3
75210,SUDDEN DEATH,2,84,3
75210,SUDDEN DEATH,U,84,1
75210,THEFT,1,84,29
75210,THEFT,2,84,22
75210,THEFT,3,84,49
75210,THEFT,U,84,13
75210,TRAFFIC FATALITY,3,84,1
75210,WEAPONS,1,84,1
75210,WEAPONS,2,84,1
75210,WEAPONS,3,84,2
75210,AUTO THEFT - UUMV,3,84,9
75210,AUTO THEFT - UUMV,2,84,6
75210,AUTO THEFT - UUMV,1,84,12
75210,ASSAULT,3,84,36
75210,ASSAULT,2,84,12
75210,ASSAULT,1,84,13
75210,ARSON,3,84,1
75210,ARSON,2,84,1
75210,ARSON,1,84,4
75210,ANIMAL BITE,3,84,2
75210,ANIMAL BITE,2,84,1
75210,AUTO THEFT - UUMV,U,84,4
75210,BURGLARY,1,84,21
75210,BURGLARY,2,84,10
75210,BURGLARY,3,84,17
75210,BURGLARY,U,84,9
75210,CRIMINAL MISCHIEF/VANDALISM,1,84,31
75210,CRIMINAL MISCHIEF/VANDALISM,2,84,20
75210,CRIMINAL MISCHIEF/VANDALISM,3,84,30
75210,CRIMINAL MISCHIEF/VANDALISM,U,84,8
75210,DISORDERLY CONDUCT,1,84,1
75210,DISORDERLY CONDUCT,2,84,3
75210,DISORDERLY CONDUCT,3,84,2
75210,DISORDERLY CONDUCT,U,84,3
75210,DWI,1,84,2
75210,DWI,3,84,2
75210,FIREARMS ACCIDENT,2,84,1
75210,FIREARMS ACCIDENT,3,84,1
75210,FORGERY & COUNTERFEIT,1,84,1
75210,FORGERY & COUNTERFEIT,2,84,1
75210,FOUND PROPERTY,1,84,17
75210,FOUND PROPERTY,2,84,32
75210,FOUND PROPERTY,3,84,41
75210,FOUND PROPERTY,U,84,2
75210,FRAUD,2,84,2
75210,FRAUD,3,84,1
75210,FRAUD,U,84,1
75210,HOME ACCIDENT,1,84,7
75210,HOME ACCIDENT,2,84,2
75210,HOME ACCIDENT,3,84,2
75210,LIQUOR,1,84,1
75210,LOST PROPERTY,2,84,5
75210,LOST PROPERTY,3,84,13
75210,LOST PROPERTY,U,84,1
75210,MOTOR VEHICLE ACCIDENT,1,84,19
75210,MOTOR VEHICLE ACCIDENT,2,84,13
75210,MOTOR VEHICLE ACCIDENT,3,84,35
75210,MOTOR VEHICLE ACCIDENT,U,84,2
75210,MURDER,3,84,1
75210,NARCOTICS/DRUGS,1,84,1
75210,NARCOTICS/DRUGS,2,84,2
75210,NARCOTICS/DRUGS,3,84,1
75210,OCCUPATIONAL ACCIDENT,3,84,1
75210,AGGRAVATED ASSAULT,3,84,11
75249,SUDDEN DEATH,3,42,1
75249,SUDDEN DEATH,1,42,2
75249,ROBBERY,3,42,3
75249,ROBBERY,1,42,2
75249,OTHER OFFENSES,3,42,1
75249,OTHER OFFENSES,1,42,1
75249,MOTOR VEHICLE ACCIDENT,U,42,3
75249,MOTOR VEHICLE ACCIDENT,3,42,11
75249,MOTOR VEHICLE ACCIDENT,2,42,7
75249,MOTOR VEHICLE ACCIDENT,1,42,7
75249,LOST PROPERTY,U,42,1
75249,LOST PROPERTY,3,42,1
75249,LOST PROPERTY,2,42,1
75249,HOME ACCIDENT,2,42,1
75249,HOME ACCIDENT,1,42,1
75249,FRAUD,3,42,1
75249,FOUND PROPERTY,U,42,1
75249,FOUND PROPERTY,3,42,3
75249,FOUND PROPERTY,2,42,11
75249,FOUND PROPERTY,1,42,4
75249,FORGERY & COUNTERFEIT,1,42,1
75249,EMBEZZLEMENT,U,42,1
75249,DWI,1,42,1
75249,DISORDERLY CONDUCT,U,42,1
75249,DISORDERLY CONDUCT,3,42,1
75249,DISORDERLY CONDUCT,2,42,2
75249,DISORDERLY CONDUCT,1,42,3
75249,CRIMINAL MISCHIEF/VANDALISM,U,42,8
75249,CRIMINAL MISCHIEF/VANDALISM,3,42,8
75249,CRIMINAL MISCHIEF/VANDALISM,2,42,11
75249,CRIMINAL MISCHIEF/VANDALISM,1,42,15
75249,CHILD (OFFENSES AGAINST),U,42,1
75249,BURGLARY,U,42,9
75249,BURGLARY,3,42,8
75249,BURGLARY,2,42,8
75249,BURGLARY,1,42,7
75249,AUTO THEFT - UUMV,U,42,3
75249,AUTO THEFT - UUMV,3,42,3
75249,AUTO THEFT - UUMV,2,42,4
75249,AUTO THEFT - UUMV,1,42,14
75249,ASSAULT,3,42,4
75249,ASSAULT,2,42,3
75249,ASSAULT,1,42,1
75249,ARSON,3,42,1
75249,ANIMAL BITE,3,42,1
75249,ANIMAL BITE,2,42,1
75249,THEFT,U,42,19
75249,THEFT,3,42,19
75249,THEFT,2,42,11
75249,THEFT,1,42,54
