a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75216,OTHER OFFENSES,2,284,96
75216,OTHER OFFENSES,3,284,78
75216,OTHER OFFENSES,U,284,5
75216,ROBBERY,1,284,98
75216,ROBBERY,2,284,70
75216,ROBBERY,3,284,113
75216,ROBBERY,U,284,2
75216,SUDDEN DEATH,1,284,31
75216,SUDDEN DEATH,2,284,37
75180,MOTOR VEHICLE ACCIDENT,3,278,1
75180,OTHER OFFENSES,2,278,1
75203,LOST PROPERTY,1,248,8
75203,HOME ACCIDENT,3,248,4
75203,HOME ACCIDENT,2,248,3
75203,HOME ACCIDENT,1,248,4
75203,FRAUD,U,248,1
75203,FRAUD,3,248,2
75203,FRAUD,2,248,4
75203,FRAUD,1,248,3
75203,FOUND PROPERTY,U,248,29
75203,FOUND PROPERTY,3,248,87
75203,FOUND PROPERTY,2,248,140
75203,FOUND PROPERTY,1,248,56
75203,FORGERY & COUNTERFEIT,U,248,1
75203,FORGERY & COUNTERFEIT,3,248,2
75203,FORGERY & COUNTERFEIT,2,248,4
75203,FORGERY & COUNTERFEIT,1,248,1
75203,FIREARMS ACCIDENT,3,248,3
75203,FIREARMS ACCIDENT,2,248,6
75203,FIREARMS ACCIDENT,1,248,1
75203,EMBEZZLEMENT,U,248,4
75203,EMBEZZLEMENT,2,248,1
75203,ACCIDENTAL INJURY,2,248,11
75203,ACCIDENTAL INJURY,1,248,14
75203,EMBEZZLEMENT,1,248,1
75203,DWI,3,248,1
75203,DWI,1,248,3
75203,DISORDERLY CONDUCT,U,248,7
75203,DISORDERLY CONDUCT,3,248,10
75203,DISORDERLY CONDUCT,2,248,4
75203,DISORDERLY CONDUCT,1,248,2
75203,CRIMINAL MISCHIEF/VANDALISM,U,248,30
75203,CRIMINAL MISCHIEF/VANDALISM,3,248,78
75203,CRIMINAL MISCHIEF/VANDALISM,2,248,57
75203,CRIMINAL MISCHIEF/VANDALISM,1,248,86
75203,CHILD (OFFENSES AGAINST),2,248,1
75203,BURGLARY,U,248,63
75203,BURGLARY,3,248,39
75203,BURGLARY,2,248,93
75203,BURGLARY,1,248,89
75203,AUTO THEFT - UUMV,U,248,19
75203,AUTO THEFT - UUMV,3,248,26
75203,AUTO THEFT - UUMV,2,248,45
75203,AUTO THEFT - UUMV,1,248,85
75203,ASSAULT,U,248,2
75203,ASSAULT,3,248,55
75203,ASSAULT,2,248,40
75203,ASSAULT,1,248,19
75203,ARSON,3,248,3
75203,ARSON,2,248,2
75203,ARSON,1,248,3
75203,ANIMAL BITE,3,248,5
75203,ANIMAL BITE,2,248,2
75203,ANIMAL BITE,1,248,2
75203,AGGRAVATED ASSAULT,3,248,23
75203,AGGRAVATED ASSAULT,2,248,12
75203,AGGRAVATED ASSAULT,1,248,14
75203,ACCIDENTAL INJURY,U,248,1
75203,OTHER OFFENSES,3,248,37
75203,OTHER OFFENSES,U,248,4
75203,ROBBERY,1,248,38
75203,ROBBERY,2,248,17
75203,ROBBERY,3,248,54
75203,SUDDEN DEATH,1,248,10
75203,SUDDEN DEATH,2,248,7
75203,SUDDEN DEATH,3,248,6
75203,SUDDEN DEATH,U,248,5
75203,THEFT,1,248,174
75203,THEFT,2,248,112
75203,THEFT,3,248,91
75203,THEFT,U,248,81
75203,TRAFFIC FATALITY,3,248,1
75203,WEAPONS,3,248,2
75203,ACCIDENTAL INJURY,3,248,15
75203,OTHER OFFENSES,2,248,33
75203,OTHER OFFENSES,1,248,17
75203,OCCUPATIONAL ACCIDENT,3,248,1
75203,NARCOTICS/DRUGS,3,248,2
75203,NARCOTICS/DRUGS,2,248,1
75203,NARCOTICS/DRUGS,1,248,1
75203,MURDER,1,248,1
75203,MOTOR VEHICLE ACCIDENT,U,248,1
75203,MOTOR VEHICLE ACCIDENT,3,248,66
75203,MOTOR VEHICLE ACCIDENT,2,248,50
75203,MOTOR VEHICLE ACCIDENT,1,248,35
75203,LOST PROPERTY,U,248,8
75203,LOST PROPERTY,3,248,4
75203,LOST PROPERTY,2,248,6
75048,BURGLARY,2,234,1
75048,MOTOR VEHICLE ACCIDENT,3,234,1
75246,ROBBERY,2,230,5
75246,ACCIDENTAL INJURY,1,230,6
75246,ACCIDENTAL INJURY,2,230,3
75246,ACCIDENTAL INJURY,3,230,1
75246,AGGRAVATED ASSAULT,1,230,4
75246,AGGRAVATED ASSAULT,2,230,1
75246,AGGRAVATED ASSAULT,3,230,6
75246,ANIMAL BITE,2,230,1
75246,ARSON,2,230,1
75246,ASSAULT,1,230,1
75246,ASSAULT,2,230,5
75246,ASSAULT,3,230,3
75246,AUTO THEFT - UUMV,1,230,8
75246,AUTO THEFT - UUMV,2,230,7
75246,AUTO THEFT - UUMV,3,230,6
75246,AUTO THEFT - UUMV,U,230,3
75246,BURGLARY,1,230,6
75246,BURGLARY,2,230,5
75246,BURGLARY,3,230,9
75246,BURGLARY,U,230,8
75246,CRIMINAL MISCHIEF/VANDALISM,1,230,14
75246,CRIMINAL MISCHIEF/VANDALISM,2,230,11
75246,CRIMINAL MISCHIEF/VANDALISM,3,230,9
75246,CRIMINAL MISCHIEF/VANDALISM,U,230,8
75246,DISORDERLY CONDUCT,1,230,1
75246,DISORDERLY CONDUCT,2,230,3
75246,DISORDERLY CONDUCT,3,230,1
75246,DISORDERLY CONDUCT,U,230,2
75246,DWI,1,230,1
75246,DWI,3,230,2
75246,EMBEZZLEMENT,1,230,1
75246,EMBEZZLEMENT,U,230,1
75246,FIREARMS ACCIDENT,1,230,1
75246,FIREARMS ACCIDENT,2,230,1
75246,FIREARMS ACCIDENT,3,230,1
75246,FORGERY & COUNTERFEIT,2,230,2
75246,FORGERY & COUNTERFEIT,3,230,3
75246,FOUND PROPERTY,1,230,8
75246,FOUND PROPERTY,2,230,12
75246,FOUND PROPERTY,3,230,5
75246,FOUND PROPERTY,U,230,8
75246,FRAUD,1,230,1
75246,FRAUD,2,230,1
75246,FRAUD,3,230,2
75246,FRAUD,U,230,2
75246,HOME ACCIDENT,1,230,2
75246,HOME ACCIDENT,2,230,1
75246,HOME ACCIDENT,3,230,2
75246,LOST PROPERTY,2,230,1
75246,LOST PROPERTY,3,230,5
75246,LOST PROPERTY,U,230,4
75246,MOTOR VEHICLE ACCIDENT,1,230,5
75246,MOTOR VEHICLE ACCIDENT,2,230,17
75246,MOTOR VEHICLE ACCIDENT,3,230,15
75246,NARCOTICS/DRUGS,1,230,2
75246,NARCOTICS/DRUGS,2,230,1
75246,NARCOTICS/DRUGS,3,230,1
75246,OTHER OFFENSES,1,230,8
75246,OTHER OFFENSES,2,230,6
75246,OTHER OFFENSES,3,230,9
75246,ROBBERY,1,230,6
75246,ROBBERY,3,230,5
75246,SUDDEN DEATH,2,230,1
75246,SUDDEN DEATH,3,230,1
75246,SUDDEN DEATH,U,230,3
75246,THEFT,1,230,24
75246,THEFT,2,230,35
75246,THEFT,3,230,24
75246,THEFT,U,230,9
75159,AUTO THEFT - UUMV,1,222,1
75159,FOUND PROPERTY,2,222,1
75159,MOTOR VEHICLE ACCIDENT,2,222,1
75089,MOTOR VEHICLE ACCIDENT,2,212,1
75089,THEFT,2,212,2
75089,THEFT,3,212,2
75089,CRIMINAL MISCHIEF/VANDALISM,1,212,1
75089,CRIMINAL MISCHIEF/VANDALISM,U,212,1
75089,EMBEZZLEMENT,3,212,1
75089,FRAUD,U,212,1
75236,FORGERY & COUNTERFEIT,U,207,1
75236,FORGERY & COUNTERFEIT,1,207,1
75236,FIREARMS ACCIDENT,1,207,1
75236,EMBEZZLEMENT,U,207,2
75236,EMBEZZLEMENT,2,207,3
75236,DWI,3,207,1
75236,DWI,1,207,2
75236,DISORDERLY CONDUCT,U,207,5
75236,DISORDERLY CONDUCT,3,207,8
75236,DISORDERLY CONDUCT,2,207,8
75236,DISORDERLY CONDUCT,1,207,5
75236,CRIMINAL MISCHIEF/VANDALISM,U,207,27
75236,CRIMINAL MISCHIEF/VANDALISM,3,207,76
75236,CRIMINAL MISCHIEF/VANDALISM,2,207,56
75236,CRIMINAL MISCHIEF/VANDALISM,1,207,91
75236,CHILD (OFFENSES AGAINST),2,207,3
75236,CHILD (OFFENSES AGAINST),1,207,1
75236,BURGLARY,U,207,32
75236,BURGLARY,3,207,24
75236,BURGLARY,2,207,109
75236,BURGLARY,1,207,28
75236,AUTO THEFT - UUMV,U,207,31
75236,AUTO THEFT - UUMV,3,207,24
75236,AUTO THEFT - UUMV,2,207,21
75236,AUTO THEFT - UUMV,1,207,71
75236,ASSAULT,U,207,1
75236,ASSAULT,3,207,21
75236,ASSAULT,2,207,18
75236,ASSAULT,1,207,11
75236,ARSON,U,207,1
75236,ARSON,3,207,2
75236,ARSON,1,207,3
75236,ANIMAL BITE,3,207,1
75236,AGGRAVATED ASSAULT,3,207,5
75236,AGGRAVATED ASSAULT,2,207,7
75236,AGGRAVATED ASSAULT,1,207,8
75236,ACCIDENTAL INJURY,3,207,2
75236,ACCIDENTAL INJURY,2,207,1
75236,ACCIDENTAL INJURY,1,207,1
75236,SUDDEN DEATH,3,207,1
75236,SUDDEN DEATH,2,207,4
75236,SUDDEN DEATH,1,207,7
75236,FRAUD,1,207,2
75236,FRAUD,3,207,2
75236,FRAUD,U,207,1
75236,HOME ACCIDENT,1,207,4
75236,HOME ACCIDENT,2,207,2
75236,HOME ACCIDENT,3,207,2
75236,HOME ACCIDENT,U,207,1
75236,LIQUOR,3,207,1
75236,LOST PROPERTY,2,207,4
75236,LOST PROPERTY,3,207,2
75236,MOTOR VEHICLE ACCIDENT,1,207,23
75236,MOTOR VEHICLE ACCIDENT,2,207,30
75236,MOTOR VEHICLE ACCIDENT,3,207,28
75236,MURDER,1,207,2
75236,NARCOTICS/DRUGS,2,207,1
75236,OTHER OFFENSES,2,207,7
75236,OTHER OFFENSES,3,207,7
75236,ROBBERY,1,207,10
75236,ROBBERY,2,207,9
75236,ROBBERY,3,207,17
75236,ROBBERY,U,207,2
75236,WEAPONS,2,207,1
75236,WEAPONS,1,207,1
75236,TRAFFIC FATALITY,3,207,1
75236,TRAFFIC FATALITY,2,207,2
75236,TRAFFIC FATALITY,1,207,1
75236,THEFT,U,207,63
75236,THEFT,3,207,51
75236,THEFT,2,207,55
75236,THEFT,1,207,172
75236,SUDDEN DEATH,U,207,3
75236,FORGERY & COUNTERFEIT,3,207,1
75236,FOUND PROPERTY,U,207,13
75236,FOUND PROPERTY,3,207,42
75236,FOUND PROPERTY,2,207,47
75236,FOUND PROPERTY,1,207,33
75232,LOST PROPERTY,2,188,7
75232,LOST PROPERTY,3,188,12
75232,LOST PROPERTY,U,188,5
75232,MOTOR VEHICLE ACCIDENT,1,188,35
75232,MOTOR VEHICLE ACCIDENT,U,188,3
75232,MOTOR VEHICLE ACCIDENT,3,188,93
75232,MOTOR VEHICLE ACCIDENT,2,188,62
75232,ACCIDENTAL INJURY,1,188,7
75232,ACCIDENTAL INJURY,2,188,9
75232,ACCIDENTAL INJURY,3,188,12
75232,AGGRAVATED ASSAULT,1,188,11
75232,AGGRAVATED ASSAULT,2,188,10
75232,AGGRAVATED ASSAULT,3,188,25
75232,ANIMAL BITE,1,188,2
75232,ANIMAL BITE,2,188,3
75232,ANIMAL BITE,3,188,3
75232,ARSON,1,188,8
75232,ARSON,2,188,2
75232,ARSON,3,188,1
75232,ASSAULT,1,188,15
75232,ASSAULT,2,188,35
75232,ASSAULT,3,188,53
75232,ASSAULT,U,188,3
75232,AUTO THEFT - UUMV,1,188,115
75232,AUTO THEFT - UUMV,2,188,27
75232,AUTO THEFT - UUMV,3,188,53
75232,AUTO THEFT - UUMV,U,188,35
75232,BURGLARY,1,188,76
75232,BURGLARY,2,188,149
75232,BURGLARY,3,188,50
75232,BURGLARY,U,188,42
75232,CHILD (OFFENSES AGAINST),3,188,1
75232,CRIMINAL MISCHIEF/VANDALISM,1,188,109
75232,CRIMINAL MISCHIEF/VANDALISM,2,188,85
75232,CRIMINAL MISCHIEF/VANDALISM,3,188,106
75232,CRIMINAL MISCHIEF/VANDALISM,U,188,40
75232,DISORDERLY CONDUCT,1,188,3
75232,DISORDERLY CONDUCT,2,188,13
75232,DISORDERLY CONDUCT,3,188,15
75232,DISORDERLY CONDUCT,U,188,7
75232,DWI,2,188,1
75232,DWI,3,188,3
75232,EMBEZZLEMENT,1,188,3
75232,EMBEZZLEMENT,2,188,5
75232,EMBEZZLEMENT,3,188,4
75232,EMBEZZLEMENT,U,188,3
75232,FIREARMS ACCIDENT,2,188,2
75232,FORGERY & COUNTERFEIT,1,188,4
75232,FORGERY & COUNTERFEIT,2,188,6
75232,FORGERY & COUNTERFEIT,3,188,3
75232,FORGERY & COUNTERFEIT,U,188,5
75232,FOUND PROPERTY,1,188,58
75232,FOUND PROPERTY,2,188,90
75232,FOUND PROPERTY,3,188,69
75232,FOUND PROPERTY,U,188,55
75232,FRAUD,1,188,5
75232,OTHER OFFENSES,1,188,6
75232,OTHER OFFENSES,2,188,16
75232,OTHER OFFENSES,3,188,22
75232,ROBBERY,1,188,30
75232,ROBBERY,2,188,21
75232,ROBBERY,3,188,64
75232,SUDDEN DEATH,1,188,6
75232,SUDDEN DEATH,2,188,16
75232,SUDDEN DEATH,3,188,5
75232,SUDDEN DEATH,U,188,4
75232,THEFT,1,188,248
75232,THEFT,2,188,193
75232,THEFT,3,188,164
75232,THEFT,U,188,94
75232,TRAFFIC FATALITY,2,188,4
75232,TRAFFIC FATALITY,3,188,1
75232,WEAPONS,1,188,1
75232,WEAPONS,2,188,1
75232,FRAUD,2,188,6
75232,FRAUD,3,188,3
75232,FRAUD,U,188,6
75232,HOME ACCIDENT,1,188,5
75232,HOME ACCIDENT,2,188,3
75232,HOME ACCIDENT,3,188,9
75232,OCCUPATIONAL ACCIDENT,3,188,1
75232,OCCUPATIONAL ACCIDENT,1,188,1
75232,NARCOTICS/DRUGS,3,188,6
75232,NARCOTICS/DRUGS,2,188,4
75232,NARCOTICS/DRUGS,1,188,2
75232,MURDER,3,188,3
75232,MURDER,1,188,1
75232,HOME ACCIDENT,U,188,1
75232,INTOXICATION MANSLAUGHTER,3,188,1
75232,LOST PROPERTY,1,188,3
75241,ACCIDENTAL INJURY,2,181,11
75241,ACCIDENTAL INJURY,1,181,8
75241,MOTOR VEHICLE ACCIDENT,1,181,61
75241,MOTOR VEHICLE ACCIDENT,2,181,74
75241,MOTOR VEHICLE ACCIDENT,3,181,105
75241,MOTOR VEHICLE ACCIDENT,U,181,3
75241,MURDER,1,181,4
75241,MURDER,2,181,1
75241,FORGERY & COUNTERFEIT,2,181,4
75241,LOST PROPERTY,1,181,8
75241,MURDER,3,181,3
75241,NARCOTICS/DRUGS,1,181,1
75241,NARCOTICS/DRUGS,2,181,7
75241,NARCOTICS/DRUGS,3,181,7
75241,OCCUPATIONAL ACCIDENT,2,181,1
75241,OCCUPATIONAL ACCIDENT,3,181,1
75241,OTHER OFFENSES,1,181,17
75241,OTHER OFFENSES,2,181,70
75241,OTHER OFFENSES,3,181,51
75241,OTHER OFFENSES,U,181,3
75241,ROBBERY,1,181,21
75241,ROBBERY,2,181,33
75241,ROBBERY,3,181,53
75241,ROBBERY,U,181,3
75241,SUDDEN DEATH,1,181,22
75241,SUDDEN DEATH,2,181,18
75241,SUDDEN DEATH,3,181,10
75241,SUDDEN DEATH,U,181,10
75241,THEFT,1,181,382
75241,THEFT,2,181,150
75241,THEFT,3,181,155
75241,THEFT,U,181,177
75241,TRAFFIC FATALITY,2,181,3
75241,TRAFFIC FATALITY,3,181,3
75241,FORGERY & COUNTERFEIT,3,181,12
75241,FORGERY & COUNTERFEIT,U,181,3
75241,WEAPONS,1,181,1
75241,WEAPONS,2,181,2
75241,LOST PROPERTY,2,181,23
75241,LOST PROPERTY,3,181,14
75241,LOST PROPERTY,U,181,13
75241,FOUND PROPERTY,1,181,114
75241,WEAPONS,3,181,3
75241,FOUND PROPERTY,2,181,156
75241,FOUND PROPERTY,3,181,151
75241,FOUND PROPERTY,U,181,63
75241,FRAUD,1,181,4
75241,FRAUD,2,181,7
75241,FRAUD,3,181,6
75241,FRAUD,U,181,10
75241,HOME ACCIDENT,1,181,4
75241,HOME ACCIDENT,2,181,13
75241,HOME ACCIDENT,3,181,8
75241,LIQUOR,3,181,1
75241,FORGERY & COUNTERFEIT,1,181,1
75241,FIREARMS ACCIDENT,3,181,4
75241,EMBEZZLEMENT,U,181,11
75241,EMBEZZLEMENT,3,181,5
75241,EMBEZZLEMENT,2,181,5
75241,EMBEZZLEMENT,1,181,1
75241,DWI,3,181,8
75241,DWI,2,181,1
75241,DWI,1,181,3
75241,DISORDERLY CONDUCT,U,181,17
75241,DISORDERLY CONDUCT,3,181,24
75241,DISORDERLY CONDUCT,2,181,21
75241,DISORDERLY CONDUCT,1,181,8
75241,CRIMINAL MISCHIEF/VANDALISM,U,181,80
75241,CRIMINAL MISCHIEF/VANDALISM,3,181,168
75241,CRIMINAL MISCHIEF/VANDALISM,2,181,138
75241,CRIMINAL MISCHIEF/VANDALISM,1,181,157
75241,CHILD (OFFENSES AGAINST),3,181,2
75241,CHILD (OFFENSES AGAINST),2,181,2
75241,BURGLARY,U,181,88
75241,BURGLARY,3,181,86
75241,BURGLARY,2,181,224
75241,BURGLARY,1,181,78
75241,AUTO THEFT - UUMV,U,181,58
75241,AUTO THEFT - UUMV,3,181,62
75241,AUTO THEFT - UUMV,2,181,36
75241,AUTO THEFT - UUMV,1,181,140
75241,ASSAULT,3,181,81
75241,ASSAULT,2,181,56
75241,ASSAULT,1,181,29
75241,ARSON,U,181,2
75241,ARSON,3,181,5
75241,ARSON,2,181,9
75241,ARSON,1,181,13
75241,ANIMAL BITE,U,181,1
75241,ANIMAL BITE,3,181,4
75241,ANIMAL BITE,2,181,2
75241,AGGRAVATED ASSAULT,U,181,1
75241,AGGRAVATED ASSAULT,3,181,48
75241,AGGRAVATED ASSAULT,2,181,22
75241,AGGRAVATED ASSAULT,1,181,15
75241,ACCIDENTAL INJURY,3,181,13
75223,OTHER OFFENSES,1,178,3
75223,NARCOTICS/DRUGS,2,178,3
75223,NARCOTICS/DRUGS,1,178,6
75223,MURDER,3,178,1
75223,MOTOR VEHICLE ACCIDENT,U,178,2
75223,MOTOR VEHICLE ACCIDENT,3,178,63
75223,MOTOR VEHICLE ACCIDENT,2,178,47
75223,MOTOR VEHICLE ACCIDENT,1,178,29
75223,LOST PROPERTY,U,178,6
75223,LOST PROPERTY,3,178,3
75223,LOST PROPERTY,2,178,5
75223,LOST PROPERTY,1,178,2
75223,LIQUOR,U,178,1
75223,LIQUOR,3,178,1
75223,HOME ACCIDENT,3,178,5
75223,HOME ACCIDENT,2,178,1
75223,HOME ACCIDENT,1,178,2
75223,GAMBLING,U,178,2
75223,FRAUD,U,178,3
75223,FRAUD,3,178,1
75223,FRAUD,2,178,2
75223,FOUND PROPERTY,U,178,25
75223,FOUND PROPERTY,3,178,51
75223,FOUND PROPERTY,2,178,94
75223,FOUND PROPERTY,1,178,48
75223,FORGERY & COUNTERFEIT,U,178,3
75223,FORGERY & COUNTERFEIT,3,178,3
75223,FORGERY & COUNTERFEIT,2,178,1
75223,FORGERY & COUNTERFEIT,1,178,1
75223,FIREARMS ACCIDENT,3,178,3
75223,EMBEZZLEMENT,3,178,1
75223,EMBEZZLEMENT,2,178,3
75223,DWI,3,178,4
75223,DWI,2,178,1
75223,DWI,1,178,6
75223,DISORDERLY CONDUCT,U,178,4
75223,DISORDERLY CONDUCT,3,178,5
75223,DISORDERLY CONDUCT,2,178,3
75223,DISORDERLY CONDUCT,1,178,4
75223,CRIMINAL MISCHIEF/VANDALISM,U,178,17
75223,CRIMINAL MISCHIEF/VANDALISM,3,178,29
75223,CRIMINAL MISCHIEF/VANDALISM,2,178,36
75223,CRIMINAL MISCHIEF/VANDALISM,1,178,62
75223,CHILD (OFFENSES AGAINST),2,178,1
75223,BURGLARY,U,178,34
75223,BURGLARY,3,178,26
75223,BURGLARY,2,178,54
75223,BURGLARY,1,178,57
75223,AUTO THEFT - UUMV,U,178,20
75223,AUTO THEFT - UUMV,3,178,21
75223,AUTO THEFT - UUMV,2,178,23
75223,AUTO THEFT - UUMV,1,178,57
75223,ASSAULT,3,178,23
75223,ASSAULT,2,178,16
75223,ASSAULT,1,178,10
75223,ARSON,3,178,3
75223,ARSON,1,178,4
75223,ANIMAL BITE,3,178,3
75223,ANIMAL BITE,2,178,7
75223,ANIMAL BITE,1,178,2
75223,AGGRAVATED ASSAULT,U,178,2
75223,AGGRAVATED ASSAULT,3,178,14
75223,AGGRAVATED ASSAULT,2,178,8
75223,AGGRAVATED ASSAULT,1,178,9
75223,ACCIDENTAL INJURY,3,178,11
75223,ACCIDENTAL INJURY,2,178,4
75223,ACCIDENTAL INJURY,1,178,2
75223,NARCOTICS/DRUGS,3,178,5
75223,WEAPONS,1,178,1
75223,THEFT,U,178,55
75223,THEFT,3,178,74
75223,THEFT,2,178,92
75223,THEFT,1,178,109
75223,SUDDEN DEATH,U,178,4
75223,SUDDEN DEATH,3,178,2
75223,SUDDEN DEATH,2,178,6
75223,SUDDEN DEATH,1,178,5
75223,ROBBERY,U,178,1
75223,ROBBERY,3,178,29
75223,ROBBERY,2,178,12
75223,ROBBERY,1,178,25
75223,OTHER OFFENSES,U,178,1
75223,OTHER OFFENSES,3,178,9
75223,OTHER OFFENSES,2,178,8
75134,THEFT,2,159,1
75134,THEFT,1,159,2
75134,OTHER OFFENSES,3,159,1
75134,OTHER OFFENSES,1,159,1
75134,MURDER,1,159,1
75134,MOTOR VEHICLE ACCIDENT,3,159,7
75134,MOTOR VEHICLE ACCIDENT,2,159,4
75134,MOTOR VEHICLE ACCIDENT,1,159,1
75134,FOUND PROPERTY,3,159,5
75134,FOUND PROPERTY,2,159,1
75134,FOUND PROPERTY,1,159,1
75134,DISORDERLY CONDUCT,1,159,1
75134,CRIMINAL MISCHIEF/VANDALISM,U,159,1
75134,AUTO THEFT - UUMV,U,159,1
75134,AUTO THEFT - UUMV,3,159,1
75134,AUTO THEFT - UUMV,1,159,1
75134,ASSAULT,3,159,1
75134,AGGRAVATED ASSAULT,2,159,1
75134,AGGRAVATED ASSAULT,1,159,1
75134,TRAFFIC FATALITY,3,159,1
75134,THEFT,3,159,1
75181,THEFT,3,151,1
75181,HOME ACCIDENT,3,151,1
75233,BURGLARY,1,105,37
75233,BURGLARY,3,105,31
75233,BURGLARY,U,105,29
75233,CHILD (OFFENSES AGAINST),2,105,1
75233,CHILD (OFFENSES AGAINST),3,105,1
75233,CRIMINAL MISCHIEF/VANDALISM,1,105,76
75233,CRIMINAL MISCHIEF/VANDALISM,2,105,60
75233,CRIMINAL MISCHIEF/VANDALISM,3,105,52
75233,CRIMINAL MISCHIEF/VANDALISM,U,105,22
75233,DISORDERLY CONDUCT,1,105,4
75233,DISORDERLY CONDUCT,2,105,9
75233,DISORDERLY CONDUCT,3,105,5
75233,DISORDERLY CONDUCT,U,105,1
75233,DWI,1,105,4
75233,DWI,3,105,2
75233,EMBEZZLEMENT,3,105,1
75233,EMBEZZLEMENT,U,105,2
75233,FIREARMS ACCIDENT,1,105,1
75233,FORGERY & COUNTERFEIT,2,105,3
75233,FORGERY & COUNTERFEIT,3,105,1
75233,FORGERY & COUNTERFEIT,U,105,3
75233,FOUND PROPERTY,1,105,26
75233,FOUND PROPERTY,2,105,33
75233,FOUND PROPERTY,3,105,32
75233,FOUND PROPERTY,U,105,23
75233,FRAUD,2,105,1
75233,FRAUD,U,105,5
75233,HOME ACCIDENT,1,105,3
75233,HOME ACCIDENT,2,105,2
75233,HOME ACCIDENT,3,105,1
75233,HOME ACCIDENT,U,105,1
75233,LIQUOR,3,105,1
75233,LOST PROPERTY,1,105,1
75233,LOST PROPERTY,3,105,2
75233,LOST PROPERTY,U,105,2
75233,MOTOR VEHICLE ACCIDENT,1,105,25
75233,MOTOR VEHICLE ACCIDENT,2,105,33
75233,MOTOR VEHICLE ACCIDENT,3,105,45
75233,MOTOR VEHICLE ACCIDENT,U,105,2
75233,NARCOTICS/DRUGS,2,105,1
75233,NARCOTICS/DRUGS,3,105,3
75233,OTHER OFFENSES,1,105,2
75253,ACCIDENTAL INJURY,1,105,1
75253,ACCIDENTAL INJURY,2,105,4
75253,ACCIDENTAL INJURY,3,105,7
75253,AGGRAVATED ASSAULT,1,105,4
75253,AGGRAVATED ASSAULT,2,105,3
75253,AGGRAVATED ASSAULT,3,105,8
75253,ANIMAL BITE,2,105,8
75253,ANIMAL BITE,3,105,6
75253,ARSON,1,105,5
75253,ARSON,3,105,1
75253,ARSON,U,105,2
75253,ASSAULT,1,105,8
75253,ASSAULT,2,105,7
75253,ASSAULT,3,105,26
75253,AUTO THEFT - UUMV,1,105,105
75253,AUTO THEFT - UUMV,2,105,24
75253,AUTO THEFT - UUMV,3,105,35
75253,AUTO THEFT - UUMV,U,105,23
75253,BURGLARY,1,105,58
75253,BURGLARY,2,105,113
75253,BURGLARY,3,105,34
75253,BURGLARY,U,105,49
75253,CRIMINAL MISCHIEF/VANDALISM,1,105,71
75253,CRIMINAL MISCHIEF/VANDALISM,2,105,59
75253,CRIMINAL MISCHIEF/VANDALISM,3,105,60
75253,CRIMINAL MISCHIEF/VANDALISM,U,105,29
75253,DISORDERLY CONDUCT,1,105,1
75253,DISORDERLY CONDUCT,2,105,6
75253,DISORDERLY CONDUCT,3,105,10
75253,DISORDERLY CONDUCT,U,105,7
75253,DWI,2,105,1
75253,EMBEZZLEMENT,1,105,1
75253,FIREARMS ACCIDENT,3,105,3
75253,FORGERY & COUNTERFEIT,U,105,3
75253,FOUND PROPERTY,1,105,54
75253,FOUND PROPERTY,2,105,53
75253,FOUND PROPERTY,3,105,49
75253,FOUND PROPERTY,U,105,11
75253,FRAUD,1,105,1
75253,FRAUD,2,105,2
75253,FRAUD,U,105,3
75253,HOME ACCIDENT,1,105,6
75253,HOME ACCIDENT,2,105,4
75253,HOME ACCIDENT,3,105,7
75253,LOST PROPERTY,1,105,3
75253,LOST PROPERTY,2,105,2
75253,LOST PROPERTY,U,105,4
75253,MOTOR VEHICLE ACCIDENT,1,105,17
75253,MOTOR VEHICLE ACCIDENT,2,105,18
75253,MOTOR VEHICLE ACCIDENT,3,105,30
75253,MURDER,1,105,1
75253,MURDER,3,105,1
75253,NARCOTICS/DRUGS,1,105,1
75253,NARCOTICS/DRUGS,3,105,2
75253,OCCUPATIONAL ACCIDENT,3,105,1
75253,OTHER OFFENSES,1,105,3
75253,OTHER OFFENSES,2,105,4
75253,OTHER OFFENSES,3,105,10
75253,OTHER OFFENSES,U,105,1
75253,ROBBERY,1,105,8
75253,ROBBERY,2,105,2
75253,ROBBERY,3,105,5
75253,SUDDEN DEATH,1,105,7
75253,SUDDEN DEATH,2,105,7
75253,SUDDEN DEATH,3,105,4
75253,SUDDEN DEATH,U,105,4
75253,THEFT,1,105,145
75253,THEFT,2,105,79
75253,THEFT,3,105,44
75253,THEFT,U,105,67
75233,BURGLARY,2,105,102
75233,OTHER OFFENSES,2,105,6
75233,OTHER OFFENSES,3,105,8
75233,ROBBERY,1,105,16
75233,ROBBERY,2,105,7
75233,ROBBERY,3,105,27
75233,SUDDEN DEATH,1,105,6
75233,SUDDEN DEATH,2,105,7
75233,SUDDEN DEATH,3,105,6
75233,SUDDEN DEATH,U,105,5
75233,THEFT,1,105,141
75233,THEFT,2,105,44
75233,THEFT,3,105,54
75233,THEFT,U,105,53
75233,TRAFFIC FATALITY,2,105,1
75233,WEAPONS,1,105,1
75233,AGGRAVATED ASSAULT,2,105,1
75233,AGGRAVATED ASSAULT,1,105,6
75233,ACCIDENTAL INJURY,U,105,1
75233,ACCIDENTAL INJURY,3,105,2
75233,ACCIDENTAL INJURY,2,105,1
75233,ACCIDENTAL INJURY,1,105,2
